time,activityType,lapNumber,distance,speed,calories,lat,long,elevation,heartRate,cycles
1205,1,1,8500.94,8.49,264,53.177636,6.667882,-1.7,147,
1206,1,1,8509.71,8.48,264,53.177668,6.667766,-1.8,146,
1207,1,1,8518.5,8.47,265,53.1777,6.667651,-1.9,146,
1208,1,1,8527.25,8.47,265,53.177732,6.667536,-2.0,147,
1209,1,1,8535.92,8.47,265,53.177766,6.667422,-2.1,147,
1210,1,1,8535.92,8.47,265,53.177799,6.667308,-2.1,146,
1211,1,1,8535.92,8.48,265,53.177833,6.667195,-2.2,145,
1212,1,1,8544.58,8.48,265,53.177867,6.667083,-2.3,145,
1213,1,1,8553.24,8.48,266,53.177901,6.66697,-2.3,145,
1214,1,1,8561.87,8.48,266,53.177935,6.666858,-2.4,143,
1215,1,1,8561.87,8.47,266,53.177969,6.666746,-2.4,144,
1216,1,1,8561.87,8.46,266,53.178004,6.666634,-2.4,144,
1217,1,1,8570.44,8.45,266,53.178038,6.666523,-2.3,143,
1218,1,1,8578.98,8.43,267,53.178072,6.666411,-2.2,143,
1219,1,1,8587.47,8.41,267,53.178105,6.6663,-2.2,143,
1220,1,1,8594.02,8.39,267,53.178139,6.666188,-2.1,142,
1221,1,1,8602.51,8.37,267,53.178173,6.666077,-2.1,141,
1222,1,1,8611.04,8.35,268,53.178206,6.665966,-2.0,142,
1223,1,1,8619.57,8.33,268,53.178239,6.665854,-2.0,142,
1224,1,1,8628.11,8.32,268,53.178272,6.665743,-2.0,142,
1225,1,1,8635.6,8.31,268,53.178305,6.665632,-2.0,142,
1226,1,1,8644.14,8.3,269,53.178338,6.665521,-2.0,142,
1227,1,1,8652.71,8.3,269,53.178371,6.66541,-2.0,142,
1228,1,1,8661.26,8.29,269,53.178404,6.665299,-1.9,142,
1229,1,1,8669.8,8.29,270,53.178436,6.665189,-1.8,142,
1230,1,1,8677.07,8.29,270,53.178469,6.665078,-1.7,143,
1231,1,1,8685.6,8.29,270,53.178501,6.664967,-1.6,143,
1232,1,1,8694.04,8.29,270,53.178534,6.664857,-1.6,142,
1233,1,1,8702.48,8.29,271,53.178566,6.664747,-1.5,142,
1234,1,1,8710.89,8.27,271,53.178599,6.664636,-1.5,142,
1235,1,1,8718.41,8.26,271,53.178631,6.664526,-1.5,142,
1236,1,1,8726.84,8.25,271,53.178664,6.664416,-1.5,142,
1237,1,1,8735.26,8.23,272,53.178696,6.664306,-1.5,141,
1238,1,1,8743.72,8.22,272,53.178728,6.664195,-1.5,142,
1239,1,1,8752.2,8.2,272,53.178761,6.664085,-1.5,142,
1240,1,1,8759.37,8.18,273,53.178793,6.663976,-1.4,141,
1241,1,1,8767.84,8.17,273,53.178825,6.663866,-1.4,141,
1242,1,1,8776.42,8.16,273,53.178858,6.663756,-1.4,140,
1243,1,1,8785.01,8.15,273,53.17889,6.663646,-1.3,141,
1244,1,1,8793.54,8.15,274,53.178922,6.663536,-1.3,142,
1245,1,1,8800.16,8.16,274,53.178955,6.663426,-1.3,143,
1246,1,1,8808.72,8.17,274,53.178987,6.663316,-1.2,143,
1247,1,1,8817.22,8.18,274,53.17902,6.663206,-1.1,142,
1248,1,1,8825.67,8.19,275,53.179053,6.663096,-1.1,143,
1249,1,1,8834.13,8.19,275,53.179085,6.662986,-1.1,142,
1250,1,1,8841.22,8.2,275,53.179118,6.662876,-1.0,142,
1251,1,1,8849.66,8.2,276,53.179151,6.662765,-1.0,141,
1252,1,1,8858.14,8.2,276,53.179183,6.662655,-1.0,142,
1253,1,1,8866.69,8.2,276,53.179216,6.662544,-0.9,142,
1254,1,1,8875.29,8.2,276,53.179249,6.662433,-0.9,142,
1255,1,1,8882.25,8.21,277,53.179282,6.662322,-0.8,142,
1256,1,1,8890.87,8.21,277,53.179316,6.66221,-0.8,142,
1257,1,1,8899.48,8.22,277,53.179349,6.662098,-0.7,141,
1258,1,1,8908.11,8.23,277,53.179382,6.661986,-0.6,141,
1259,1,1,8916.82,8.25,278,53.179416,6.661873,-0.5,141,
1260,1,1,8923.46,8.27,278,53.17945,6.66176,-0.4,141,
1261,1,1,8932.29,8.31,278,53.179484,6.661646,-0.3,141,
1262,1,1,8941.14,8.34,279,53.179518,6.661531,-0.5,142,
1263,1,1,8950.0,8.37,279,53.179552,6.661416,-0.7,143,
1264,1,1,8958.89,8.41,279,53.179586,6.6613,-0.9,143,
1265,1,1,8965.35,8.44,279,53.179621,6.661184,-1.1,144,
1266,1,1,8974.28,8.47,280,53.179655,6.661068,-1.3,144,
1267,1,1,8983.2,8.5,280,53.179689,6.660952,-1.5,145,
1268,1,1,8992.14,8.53,280,53.179723,6.660835,-1.7,146,
1269,1,1,9001.05,8.56,281,53.179756,6.660719,-1.7,145,
1270,1,1,9008.07,8.58,281,53.17979,6.660603,-1.8,145,
1271,1,1,9016.92,8.59,281,53.179823,6.660487,-1.8,145,
1272,1,1,9025.8,8.6,281,53.179857,6.660371,-1.9,144,
1273,1,1,9034.77,8.6,282,53.179891,6.660255,-2.0,145,
1274,1,1,9043.81,8.61,282,53.179926,6.660138,-2.0,145,
1275,1,1,9051.12,8.62,282,53.179961,6.66002,-2.1,144,
1276,1,1,9060.21,8.64,283,53.179997,6.659902,-2.0,145,
1277,1,1,9069.39,8.65,283,53.180033,6.659784,-1.9,146,
1278,1,1,9078.58,8.67,283,53.180069,6.659665,-1.9,146,
1279,1,1,9087.75,8.7,283,53.180104,6.659546,-1.8,147,
1280,1,1,9094.58,8.73,284,53.180139,6.659427,-1.8,147,
1281,1,1,9103.64,8.75,284,53.180173,6.659307,-1.8,148,
1282,1,1,9112.72,8.78,284,53.180208,6.659188,-1.7,148,
1283,1,1,9121.8,8.8,285,53.180243,6.659069,-1.7,148,
1284,1,1,9130.91,8.81,285,53.180278,6.658951,-1.7,148,
1285,1,1,9138.8,8.83,285,53.180314,6.658833,-1.6,147,
1286,1,1,9147.83,8.84,285,53.180349,6.658714,-1.6,147,
1287,1,1,9156.91,8.84,286,53.180382,6.658593,-1.5,147,
1288,1,1,9166.04,8.84,286,53.180411,6.658468,-1.5,148,
1289,1,1,9175.31,8.85,286,53.180433,6.658339,-1.5,148,
1290,1,1,9183.01,8.88,287,53.180446,6.658205,-1.5,148,
1291,1,1,9192.66,8.92,287,53.180446,6.658066,-1.5,148,
1292,1,1,9201.96,8.94,287,53.180436,6.657931,-1.5,148,
1293,1,1,9210.25,8.92,287,53.180416,6.657813,-1.5,148,
1294,1,1,9217.65,8.82,288,53.180388,6.657716,-1.5,149,
1295,1,1,9225.79,8.68,288,53.180356,6.657625,-1.6,149,
1296,1,1,9233.56,8.55,288,53.180326,6.657523,-1.6,150,
1297,1,1,9242.23,8.46,288,53.180298,6.657407,-1.6,151,
1298,1,1,9251.48,8.44,289,53.180276,6.657277,-1.7,153,
1299,1,1,9261.08,8.44,289,53.180261,6.657133,-1.7,155,
1300,1,1,9266.36,8.46,289,53.180257,6.656984,-1.7,155,
1301,1,1,9276.41,8.49,290,53.180267,6.656838,-1.7,157,
1302,1,1,9286.46,8.53,290,53.180294,6.656704,-1.6,158,
1303,1,1,9296.22,9.6,290,53.180339,6.656586,-1.6,159,
